Active addresses,Blocks count,Block time,CHAIN,Date(UTC),Value
7014.0,16185,5.338276181649675,Gnosis Chain,2021-07-19T00:00:00Z,146107.0
365797.0,6339,13.62991008045433,Ethereum,2021-07-20T00:00:00Z,1192750.0
13204.0,75926,1.1379501093169666,Fantom,2021-07-20T00:00:00Z,403815.0
532912.0,28780,3.002084781097985,BNB Chain,2021-07-20T00:00:00Z,5242564.0
9430.0,16176,5.341246290801187,Gnosis Chain,2021-07-20T00:00:00Z,169277.0
101852.0,37863,2.281911100546708,Polygon,2021-07-20T00:00:00Z,6196493.0
18.0,4825,17.906735751295336,Arbitrum,2021-07-20T00:00:00Z,4825.0
1438.0,9610,8.99063475546306,Avalanche,2021-07-20T00:00:00Z,11366.0
1587.0,9839,8.781380221567233,Avalanche,2021-07-21T00:00:00Z,11965.0
539507.0,28787,3.0013547781984924,BNB Chain,2021-07-21T00:00:00Z,5428571.0
15345.0,76424,1.1305349104993196,Fantom,2021-07-21T00:00:00Z,392383.0
20.0,4855,17.796086508753863,Arbitrum,2021-07-21T00:00:00Z,4832.0
377926.0,6414,13.470533208606174,Ethereum,2021-07-21T00:00:00Z,1195171.0
105422.0,37977,2.275061221265503,Polygon,2021-07-21T00:00:00Z,5774396.0
11900.0,15990,5.403377110694184,Gnosis Chain,2021-07-21T00:00:00Z,186461.0
375206.0,6422,13.453752725007783,Ethereum,2021-07-22T00:00:00Z,1202844.0
20.0,5011,17.242067451606466,Arbitrum,2021-07-22T00:00:00Z,5011.0
15476.0,75707,1.1412418930878254,Fantom,2021-07-22T00:00:00Z,262364.0
565810.0,28789,3.001146271145229,BNB Chain,2021-07-22T00:00:00Z,6043254.0
12542.0,16292,5.303216302479744,Gnosis Chain,2021-07-22T00:00:00Z,184418.0
1416.0,8687,9.945896166685852,Avalanche,2021-07-22T00:00:00Z,10089.0
110364.0,34315,2.5178493370246247,Polygon,2021-07-22T00:00:00Z,5089705.0
21218.0,17221,5.01713024795308,Gnosis Chain,2021-07-23T00:00:00Z,169707.0
16818.0,76635,1.127422196124486,Fantom,2021-07-23T00:00:00Z,274135.0
1357.0,8832,9.782608695652174,Avalanche,2021-07-23T00:00:00Z,10782.0
628194.0,28653,3.0153910585279027,BNB Chain,2021-07-23T00:00:00Z,7539219.0
105899.0,36385,2.3746049196097294,Polygon,2021-07-23T00:00:00Z,5987194.0
18.0,4827,17.899316345556247,Arbitrum,2021-07-23T00:00:00Z,4827.0
384649.0,6346,13.614875512133628,Ethereum,2021-07-23T00:00:00Z,1203397.0
18205.0,75927,1.1379351218933975,Fantom,2021-07-24T00:00:00Z,251382.0
10228.0,17078,5.059140414568451,Gnosis Chain,2021-07-24T00:00:00Z,142429.0
1389.0,8087,10.683813527884258,Avalanche,2021-07-24T00:00:00Z,9372.0
101216.0,37429,2.308370514841433,Polygon,2021-07-24T00:00:00Z,5406905.0
647476.0,28555,3.0257398003852214,BNB Chain,2021-07-24T00:00:00Z,8604350.0
406567.0,6457,13.380827009447112,Ethereum,2021-07-24T00:00:00Z,1225509.0
15.0,4426,19.521012200632622,Arbitrum,2021-07-25T00:00:00Z,4426.0
708245.0,28507,3.030834531869365,BNB Chain,2021-07-25T00:00:00Z,9193535.0
11889.0,17274,5.001736714136853,Gnosis Chain,2021-07-25T00:00:00Z,171907.0
1313.0,7878,10.967250571210966,Avalanche,2021-07-25T00:00:00Z,9225.0
14500.0,76123,1.135005188970482,Fantom,2021-07-25T00:00:00Z,248878.0
359388.0,6401,13.497890954538354,Ethereum,2021-07-25T00:00:00Z,1128848.0
92945.0,36192,2.387267904509284,Polygon,2021-07-25T00:00:00Z,5119914.0
2251.0,12067,7.160023203778901,Avalanche,2021-07-26T00:00:00Z,15755.0
103043.0,34034,2.53863783275548,Polygon,2021-07-26T00:00:00Z,6304913.0
16.0,5330,16.21013133208255,Arbitrum,2021-07-26T00:00:00Z,5332.0
389330.0,6338,13.632060586935944,Ethereum,2021-07-26T00:00:00Z,1260619.0
10570.0,17184,5.027932960893855,Gnosis Chain,2021-07-26T00:00:00Z,255700.0
805010.0,28103,3.0744048678077074,BNB Chain,2021-07-26T00:00:00Z,11128894.0
17774.0,82669,1.0451317906349418,Fantom,2021-07-26T00:00:00Z,463519.0
97898.0,35420,2.4392998306041784,Polygon,2021-07-27T00:00:00Z,5515428.0
20.0,5438,15.888194189040089,Arbitrum,2021-07-27T00:00:00Z,5438.0
1722.0,10337,8.358324465512238,Avalanche,2021-07-27T00:00:00Z,12834.0
779397.0,26572,3.251542977570375,BNB Chain,2021-07-27T00:00:00Z,11918210.0
8125.0,17164,5.033791656956421,Gnosis Chain,2021-07-27T00:00:00Z,170662.0
400983.0,6277,13.764537199299028,Ethereum,2021-07-27T00:00:00Z,1318124.0
24031.0,88792,0.9730606360933416,Fantom,2021-07-27T00:00:00Z,400883.0
405748.0,6291,13.733905579399142,Ethereum,2021-07-28T00:00:00Z,1300283.0
11069.0,17093,5.054700754694904,Gnosis Chain,2021-07-28T00:00:00Z,145287.0
29.0,5505,15.69482288828338,Arbitrum,2021-07-28T00:00:00Z,5512.0
117126.0,32765,2.6369601709140853,Polygon,2021-07-28T00:00:00Z,5903411.0
1678.0,10816,7.988165680473373,Avalanche,2021-07-28T00:00:00Z,13546.0
31105.0,89530,0.9650396515134592,Fantom,2021-07-28T00:00:00Z,288979.0
804480.0,26658,3.24105334233626,BNB Chain,2021-07-28T00:00:00Z,12924072.0
21242.0,85551,1.0099239050390996,Fantom,2021-07-29T00:00:00Z,357622.0
2230.0,12954,6.66975451597962,Avalanche,2021-07-29T00:00:00Z,18600.0
23.0,5325,16.225352112676056,Arbitrum,2021-07-29T00:00:00Z,5325.0
812077.0,26998,3.200237054596637,BNB Chain,2021-07-29T00:00:00Z,13173787.0
158779.0,34866,2.47805885389778,Polygon,2021-07-29T00:00:00Z,6143388.0
409387.0,6356,13.593455003146634,Ethereum,2021-07-29T00:00:00Z,1259128.0
10151.0,16522,5.229391114877133,Gnosis Chain,2021-07-29T00:00:00Z,159505.0
8559.0,17106,5.050859347597334,Gnosis Chain,2021-07-30T00:00:00Z,160435.0
21944.0,81244,1.0634631480478558,Fantom,2021-07-30T00:00:00Z,262899.0
113176.0,32918,2.6247038094659456,Polygon,2021-07-30T00:00:00Z,5428741.0
850079.0,28299,3.053111417364572,BNB Chain,2021-07-30T00:00:00Z,10447918.0
1896.0,10892,7.932427469702534,Avalanche,2021-07-30T00:00:00Z,16742.0
403486.0,6267,13.786500718046913,Ethereum,2021-07-30T00:00:00Z,1242337.0
18.0,4974,17.370325693606755,Arbitrum,2021-07-30T00:00:00Z,4971.0
854498.0,28097,3.075061394454924,BNB Chain,2021-07-31T00:00:00Z,9539531.0
21236.0,78190,1.1050006394679626,Fantom,2021-07-31T00:00:00Z,218768.0
392366.0,6298,13.718640838361384,Ethereum,2021-07-31T00:00:00Z,1212322.0
122749.0,35636,2.424514535862611,Polygon,2021-07-31T00:00:00Z,4454943.0
9286.0,16921,5.106081200874653,Gnosis Chain,2021-07-31T00:00:00Z,134697.0
1579.0,9026,9.572346554398404,Avalanche,2021-07-31T00:00:00Z,11131.0
1635.0,10221,8.453184619900206,Avalanche,2021-08-01T00:00:00Z,12568.0
26665.0,85673,1.0084857539714962,Fantom,2021-08-01T00:00:00Z,266344.0
377130.0,6314,13.683877098511244,Ethereum,2021-08-01T00:00:00Z,1190618.0
166663.0,38385,2.2508792497069168,Polygon,2021-08-01T00:00:00Z,4351905.0
16570.0,16623,5.1976177585273415,Gnosis Chain,2021-08-01T00:00:00Z,207882.0
15.0,4454,19.39829366861248,Arbitrum,2021-08-01T00:00:00Z,4447.0
850159.0,27783,3.109815354713314,BNB Chain,2021-08-01T00:00:00Z,9802667.0
1762.0,10290,8.396501457725947,Avalanche,2021-08-02T00:00:00Z,12851.0
126196.0,36898,2.3415903300991925,Polygon,2021-08-02T00:00:00Z,4289486.0
32654.0,90499,0.9547066818417884,Fantom,2021-08-02T00:00:00Z,288888.0
20.0,4395,19.65870307167236,Arbitrum,2021-08-02T00:00:00Z,4400.0
20489.0,15986,5.404729137995746,Gnosis Chain,2021-08-02T00:00:00Z,186589.0
419208.0,6396,13.50844277673546,Ethereum,2021-08-02T00:00:00Z,1269470.0
888237.0,27941,3.0922300561898286,BNB Chain,2021-08-02T00:00:00Z,9347215.0
19.0,4428,19.51219512195122,Arbitrum,2021-08-03T00:00:00Z,4421.0
36415.0,91210,0.9472645543251836,Fantom,2021-08-03T00:00:00Z,343879.0
144236.0,39485,2.188172723819172,Polygon,2021-08-03T00:00:00Z,4757084.0
928066.0,27105,3.1876037631433314,BNB Chain,2021-08-03T00:00:00Z,9102555.0
33074.0,16964,5.093138410752181,Gnosis Chain,2021-08-03T00:00:00Z,206327.0
371551.0,6346,13.614875512133628,Ethereum,2021-08-03T00:00:00Z,1219663.0
1652.0,9998,8.641728345669133,Avalanche,2021-08-03T00:00:00Z,12456.0
924108.0,27821,3.105567736601848,BNB Chain,2021-08-04T00:00:00Z,9006191.0
369794.0,6322,13.66656121480544,Ethereum,2021-08-04T00:00:00Z,1223841.0
105872.0,17199,5.023547880690738,Gnosis Chain,2021-08-04T00:00:00Z,373878.0
47643.0,89186,0.9687619133047788,Fantom,2021-08-04T00:00:00Z,529108.0
140110.0,37536,2.301790281329924,Polygon,2021-08-04T00:00:00Z,4317335.0
18.0,4540,19.030837004405285,Arbitrum,2021-08-04T00:00:00Z,4536.0
1735.0,8923,9.682842093466324,Avalanche,2021-08-04T00:00:00Z,11002.0
22.0,4651,18.5766501827564,Arbitrum,2021-08-05T00:00:00Z,4644.0
28549.0,87275,0.9899742194213692,Fantom,2021-08-05T00:00:00Z,321248.0
343928.0,6349,13.608442274373918,Ethereum,2021-08-05T00:00:00Z,1159663.0
1578.0,8751,9.87315735344532,Avalanche,2021-08-05T00:00:00Z,10640.0
82080.0,17209,5.020628740775176,Gnosis Chain,2021-08-05T00:00:00Z,412322.0
118886.0,33158,2.605706013631703,Polygon,2021-08-05T00:00:00Z,4651253.0
923870.0,28023,3.0831816721978376,BNB Chain,2021-08-05T00:00:00Z,8972353.0
26766.0,87076,0.9922366668197896,Fantom,2021-08-06T00:00:00Z,272474.0
116988.0,36215,2.3857517603203093,Polygon,2021-08-06T00:00:00Z,4173371.0
927845.0,27775,3.11071107110711,BNB Chain,2021-08-06T00:00:00Z,8318454.0
1546.0,9855,8.767123287671232,Avalanche,2021-08-06T00:00:00Z,12983.0
73130.0,16855,5.126075348561257,Gnosis Chain,2021-08-06T00:00:00Z,289129.0
371433.0,6451,13.393272360874285,Ethereum,2021-08-06T00:00:00Z,1212021.0
354888.0,6549,13.192853870819972,Ethereum,2021-08-07T00:00:00Z,1198433.0
10222.0,16788,5.146533238027162,Gnosis Chain,2021-08-07T00:00:00Z,166537.0
937931.0,27946,3.0916768052673014,BNB Chain,2021-08-07T00:00:00Z,8305274.0
120998.0,37398,2.310283972404941,Polygon,2021-08-07T00:00:00Z,4808155.0
21193.0,80579,1.0722396654215118,Fantom,2021-08-07T00:00:00Z,237842.0
1536.0,9095,9.499725123694338,Avalanche,2021-08-07T00:00:00Z,11402.0
146237.0,37742,2.289226856022468,Polygon,2021-08-08T00:00:00Z,5924112.0
20431.0,79008,1.0935601458080195,Fantom,2021-08-08T00:00:00Z,245175.0
943046.0,28104,3.0742954739538857,BNB Chain,2021-08-08T00:00:00Z,8608085.0
1348.0,7863,10.988172453262116,Avalanche,2021-08-08T00:00:00Z,9513.0
12572.0,16829,5.133994889773605,Gnosis Chain,2021-08-08T00:00:00Z,168719.0
357238.0,6496,13.300492610837438,Ethereum,2021-08-08T00:00:00Z,1184278.0
14977.0,15988,5.404053039779835,Gnosis Chain,2021-08-09T00:00:00Z,168708.0
1939.0,10355,8.34379526798648,Avalanche,2021-08-09T00:00:00Z,13495.0
945656.0,28261,3.057216659000036,BNB Chain,2021-08-09T00:00:00Z,8346474.0
126501.0,37053,2.3317949963565705,Polygon,2021-08-09T00:00:00Z,6215512.0
351156.0,6505,13.282090699461952,Ethereum,2021-08-09T00:00:00Z,1218594.0
20815.0,78318,1.1031946678924385,Fantom,2021-08-09T00:00:00Z,281669.0
21517.0,80711,1.0704860551845474,Fantom,2021-08-10T00:00:00Z,256708.0
11956.0,16460,5.249088699878493,Gnosis Chain,2021-08-10T00:00:00Z,164211.0
969141.0,28149,3.0693807950548866,BNB Chain,2021-08-10T00:00:00Z,8111912.0
3858.0,16516,5.231290869459918,Avalanche,2021-08-10T00:00:00Z,26077.0
353047.0,6507,13.278008298755188,Ethereum,2021-08-10T00:00:00Z,1212289.0
127899.0,37538,2.301667643454633,Polygon,2021-08-10T00:00:00Z,5785513.0
14096.0,16839,5.1309460181721,Gnosis Chain,2021-08-11T00:00:00Z,177697.0
3042.0,15922,5.426453963069966,Avalanche,2021-08-11T00:00:00Z,37938.0
1165208.0,27646,3.1252260724878824,BNB Chain,2021-08-11T00:00:00Z,10004370.0
21383.0,82039,1.0531576445349162,Fantom,2021-08-11T00:00:00Z,303238.0
127149.0,35295,2.4479388015299617,Polygon,2021-08-11T00:00:00Z,5627708.0
355853.0,6401,13.497890954538354,Ethereum,2021-08-11T00:00:00Z,1234409.0
115163.0,36827,2.346104760094496,Polygon,2021-08-12T00:00:00Z,4674692.0
21182.0,81512,1.0599666306801452,Fantom,2021-08-12T00:00:00Z,256309.0
19075.0,17031,5.073101990487934,Gnosis Chain,2021-08-12T00:00:00Z,213417.0
346341.0,6510,13.271889400921658,Ethereum,2021-08-12T00:00:00Z,1195283.0
958195.0,28293,3.0537588802884104,BNB Chain,2021-08-12T00:00:00Z,7665571.0
1964.0,12821,6.738943920131035,Avalanche,2021-08-12T00:00:00Z,18069.0
21278.0,79821,1.0824219190438606,Fantom,2021-08-13T00:00:00Z,286413.0
15923.0,16996,5.083549070369498,Gnosis Chain,2021-08-13T00:00:00Z,337233.0
869248.0,28186,3.0653515929894275,BNB Chain,2021-08-13T00:00:00Z,6768179.0
122547.0,34431,2.509366559205368,Polygon,2021-08-13T00:00:00Z,5049594.0
2052.0,13202,6.544462960157552,Avalanche,2021-08-13T00:00:00Z,17154.0
347547.0,6474,13.345690454124188,Ethereum,2021-08-13T00:00:00Z,1197050.0
803652.0,28596,3.0214015946286192,BNB Chain,2021-08-14T00:00:00Z,5923114.0
334570.0,6500,13.292307692307691,Ethereum,2021-08-14T00:00:00Z,1159942.0
20944.0,78568,1.0996843498625395,Fantom,2021-08-14T00:00:00Z,249964.0
9751.0,16662,5.185451926539431,Gnosis Chain,2021-08-14T00:00:00Z,376650.0
1955.0,10001,8.63913608639136,Avalanche,2021-08-14T00:00:00Z,13380.0
110660.0,36405,2.373300370828183,Polygon,2021-08-14T00:00:00Z,4509866.0
12106.0,16740,5.161290322580645,Gnosis Chain,2021-08-15T00:00:00Z,389595.0
20993.0,77949,1.1084170419120194,Fantom,2021-08-15T00:00:00Z,206680.0
826625.0,28786,3.001459042590148,BNB Chain,2021-08-15T00:00:00Z,6591807.0
1773.0,9693,8.913649025069638,Avalanche,2021-08-15T00:00:00Z,12489.0
118384.0,33939,2.5457438345266508,Polygon,2021-08-15T00:00:00Z,4348986.0
331592.0,6420,13.457943925233645,Ethereum,2021-08-15T00:00:00Z,1125295.0
22568.0,82493,1.0473615943170935,Fantom,2021-08-16T00:00:00Z,419288.0
16127.0,16318,5.294766515504351,Gnosis Chain,2021-08-16T00:00:00Z,442844.0
375155.0,6500,13.292307692307691,Ethereum,2021-08-16T00:00:00Z,1253968.0
121205.0,38320,2.2546972860125263,Polygon,2021-08-16T00:00:00Z,4896739.0
847734.0,28669,3.013708186542956,BNB Chain,2021-08-16T00:00:00Z,7144459.0
3264.0,15851,5.450760204403507,Avalanche,2021-08-16T00:00:00Z,23271.0
20997.0,15448,5.592957017089591,Gnosis Chain,2021-08-17T00:00:00Z,463517.0
117837.0,37030,2.333243316230084,Polygon,2021-08-17T00:00:00Z,4802147.0
365244.0,6516,13.259668508287293,Ethereum,2021-08-17T00:00:00Z,1252163.0
823174.0,28741,3.0061584496016143,BNB Chain,2021-08-17T00:00:00Z,6944741.0
23547.0,82551,1.046625722280772,Fantom,2021-08-17T00:00:00Z,484089.0
3409.0,21233,4.069137663071634,Avalanche,2021-08-17T00:00:00Z,34237.0
809968.0,28758,3.0043813895263924,BNB Chain,2021-08-18T00:00:00Z,6812259.0
20845.0,78997,1.0937124194589667,Fantom,2021-08-18T00:00:00Z,374948.0
20469.0,15181,5.6913246821685,Gnosis Chain,2021-08-18T00:00:00Z,461086.0
115208.0,37844,2.283056759327766,Polygon,2021-08-18T00:00:00Z,4865742.0
3996.0,24919,3.467233837633934,Avalanche,2021-08-18T00:00:00Z,41500.0
353150.0,6399,13.50210970464135,Ethereum,2021-08-18T00:00:00Z,1201544.0
393842.0,6565,13.16070068545316,Ethereum,2021-08-19T00:00:00Z,1255453.0
15582.0,14977,5.768845563196902,Gnosis Chain,2021-08-19T00:00:00Z,430544.0
22160.0,80574,1.0723062029935215,Fantom,2021-08-19T00:00:00Z,429508.0
110446.0,37350,2.3132530120481927,Polygon,2021-08-19T00:00:00Z,4987326.0
9467.0,37082,2.329971414702551,Avalanche,2021-08-19T00:00:00Z,84427.0
937397.0,28537,3.0276483162210464,BNB Chain,2021-08-19T00:00:00Z,10105142.0
388337.0,6459,13.376683697166744,Ethereum,2021-08-20T00:00:00Z,1260054.0
22515.0,82537,1.0468032518749166,Fantom,2021-08-20T00:00:00Z,329024.0
10882.0,14395,6.002084056964224,Gnosis Chain,2021-08-20T00:00:00Z,366503.0
8464.0,38669,2.2343479272802504,Avalanche,2021-08-20T00:00:00Z,91288.0
998938.0,28592,3.02182428651371,BNB Chain,2021-08-20T00:00:00Z,8436151.0
116417.0,36288,2.380952380952381,Polygon,2021-08-20T00:00:00Z,5605270.0
8945.0,13475,6.411873840445269,Gnosis Chain,2021-08-21T00:00:00Z,332493.0
366972.0,6431,13.434924584046026,Ethereum,2021-08-21T00:00:00Z,1186758.0
118952.0,37320,2.315112540192926,Polygon,2021-08-21T00:00:00Z,5335985.0
932513.0,28515,3.029984218832193,BNB Chain,2021-08-21T00:00:00Z,8496102.0
14334.0,54819,1.5760958791659827,Avalanche,2021-08-21T00:00:00Z,169718.0
14485.0,80011,1.079851520415943,Fantom,2021-08-21T00:00:00Z,406559.0
120689.0,36513,2.366280502834607,Polygon,2021-08-22T00:00:00Z,6051209.0
20433.0,87914,0.9827786245649156,Fantom,2021-08-22T00:00:00Z,367386.0
349145.0,6521,13.249501610182488,Ethereum,2021-08-22T00:00:00Z,1183893.0
813121.0,28735,3.0067861492952845,BNB Chain,2021-08-22T00:00:00Z,7009559.0
9584.0,39809,2.17036348564395,Avalanche,2021-08-22T00:00:00Z,102298.0
9707.0,15570,5.549132947976879,Gnosis Chain,2021-08-22T00:00:00Z,288858.0
24013.0,88106,0.980636960025424,Fantom,2021-08-23T00:00:00Z,394718.0
360999.0,6409,13.48104228428772,Ethereum,2021-08-23T00:00:00Z,1245624.0
13771.0,48147,1.794504330487881,Avalanche,2021-08-23T00:00:00Z,134848.0
13115.0,16202,5.332674978397729,Gnosis Chain,2021-08-23T00:00:00Z,208777.0
887997.0,28589,3.0221413830494246,BNB Chain,2021-08-23T00:00:00Z,6353504.0
134743.0,38408,2.249531347635909,Polygon,2021-08-23T00:00:00Z,6379001.0
342458.0,6509,13.273928406821325,Ethereum,2021-08-24T00:00:00Z,1247051.0
14464.0,51037,1.692889472343594,Avalanche,2021-08-24T00:00:00Z,157854.0
16300.0,16434,5.257393209200438,Gnosis Chain,2021-08-24T00:00:00Z,313356.0
821047.0,28674,3.013182674199624,BNB Chain,2021-08-24T00:00:00Z,5325125.0
20770.0,85283,1.0130975692693738,Fantom,2021-08-24T00:00:00Z,338881.0
122515.0,38540,2.241826673585885,Polygon,2021-08-24T00:00:00Z,6960256.0
809106.0,28654,3.0152858239687306,BNB Chain,2021-08-25T00:00:00Z,5147963.0
20693.0,84188,1.0262745284363568,Fantom,2021-08-25T00:00:00Z,366853.0
318290.0,6439,13.418232644820623,Ethereum,2021-08-25T00:00:00Z,1184780.0
18412.0,16194,5.335309373842164,Gnosis Chain,2021-08-25T00:00:00Z,326996.0
120619.0,34409,2.510970966898195,Polygon,2021-08-25T00:00:00Z,6225236.0
19827.0,52956,1.6315431679129844,Avalanche,2021-08-25T00:00:00Z,217288.0
20234.0,83197,1.0384989843383776,Fantom,2021-08-26T00:00:00Z,323075.0
16724.0,51893,1.6649644460717246,Avalanche,2021-08-26T00:00:00Z,184544.0
17027.0,16772,5.151442880992129,Gnosis Chain,2021-08-26T00:00:00Z,402393.0
944530.0,28755,3.004694835680751,BNB Chain,2021-08-26T00:00:00Z,5828835.0
127936.0,34995,2.46892413201886,Polygon,2021-08-26T00:00:00Z,5622658.0
324793.0,6504,13.284132841328413,Ethereum,2021-08-26T00:00:00Z,1175063.0
19181.0,16959,5.094640014151778,Gnosis Chain,2021-08-27T00:00:00Z,320180.0
19581.0,82427,1.0482002256542151,Fantom,2021-08-27T00:00:00Z,263358.0
127387.0,34897,2.475857523569361,Polygon,2021-08-27T00:00:00Z,4516509.0
18222.0,55120,1.567489114658926,Avalanche,2021-08-27T00:00:00Z,229933.0
308780.0,6431,13.434924584046026,Ethereum,2021-08-27T00:00:00Z,1119072.0
855586.0,27696,3.119584055459272,BNB Chain,2021-08-27T00:00:00Z,6419814.0
17773.0,51727,1.6703075763141106,Avalanche,2021-08-28T00:00:00Z,188017.0
19386.0,82469,1.0476663958578374,Fantom,2021-08-28T00:00:00Z,284095.0
6727.0,17011,5.079066486391159,Gnosis Chain,2021-08-28T00:00:00Z,210453.0
121630.0,35964,2.4024024024024024,Polygon,2021-08-28T00:00:00Z,5353813.0
943257.0,28425,3.0395778364116093,BNB Chain,2021-08-28T00:00:00Z,7679385.0
328324.0,6460,13.374613003095975,Ethereum,2021-08-28T00:00:00Z,1131721.0
20557.0,86728,0.9962180610644774,Fantom,2021-08-29T00:00:00Z,371229.0
5452.0,17086,5.056771625892544,Gnosis Chain,2021-08-29T00:00:00Z,218246.0
836592.0,28736,3.0066815144766146,BNB Chain,2021-08-29T00:00:00Z,7052008.0
324247.0,6489,13.314840499306518,Ethereum,2021-08-29T00:00:00Z,1147150.0
15154.0,49276,1.7533890737884568,Avalanche,2021-08-29T00:00:00Z,160770.0
122946.0,31959,2.70346381301042,Polygon,2021-08-29T00:00:00Z,5626099.0
16009.0,52186,1.655616448856015,Avalanche,2021-08-30T00:00:00Z,160024.0
917793.0,28273,3.055919074735613,BNB Chain,2021-08-30T00:00:00Z,7805213.0
334370.0,6472,13.349814585908527,Ethereum,2021-08-30T00:00:00Z,1198993.0
132617.0,35856,2.409638554216868,Polygon,2021-08-30T00:00:00Z,5783361.0
31470.0,75743,1.1406994705781393,Fantom,2021-08-30T00:00:00Z,1169019.0
14892.0,16907,5.110309339326906,Gnosis Chain,2021-08-30T00:00:00Z,228128.0
139487.0,35025,2.4668094218415417,Polygon,2021-08-31T00:00:00Z,6133489.0
917268.0,28357,3.046866734845012,BNB Chain,2021-08-31T00:00:00Z,8178179.0
13914.0,43865,1.9696796990767127,Avalanche,2021-08-31T00:00:00Z,115195.0
13174.0,16256,5.31496062992126,Gnosis Chain,2021-08-31T00:00:00Z,237598.0
349278.0,6443,13.409902219462984,Ethereum,2021-08-31T00:00:00Z,1206314.0
27393.0,85760,1.007462686567164,Fantom,2021-08-31T00:00:00Z,702228.0
26038.0,84828,1.0185316169189418,Fantom,2021-09-01T00:00:00Z,592909.0
14351.0,45557,1.8965252321267865,Avalanche,2021-09-01T00:00:00Z,116300.0
948424.0,28391,3.0432179211722024,BNB Chain,2021-09-01T00:00:00Z,7936429.0
355168.0,6455,13.384972889233152,Ethereum,2021-09-01T00:00:00Z,1225104.0
140205.0,35896,2.4069534209939825,Polygon,2021-09-01T00:00:00Z,6485783.0
15709.0,16302,5.2999631947000365,Gnosis Chain,2021-09-01T00:00:00Z,211988.0
3974.0,22324,3.870274144418563,Arbitrum,2021-09-01T00:00:00Z,26326.0
1710.0,9019,9.579776028384522,Arbitrum,2021-09-02T00:00:00Z,10205.0
365938.0,6541,13.208989451154258,Ethereum,2021-09-02T00:00:00Z,1261258.0
150168.0,39539,2.185184248463542,Polygon,2021-09-02T00:00:00Z,6588580.0
13541.0,16383,5.273759384728072,Gnosis Chain,2021-09-02T00:00:00Z,176345.0
15888.0,45632,1.893408134642356,Avalanche,2021-09-02T00:00:00Z,151844.0
928429.0,28517,3.0297717151172985,BNB Chain,2021-09-02T00:00:00Z,7903511.0
29274.0,89578,0.9645225390162764,Fantom,2021-09-02T00:00:00Z,447192.0
7503.0,17076,5.0597329585383,Gnosis Chain,2021-09-03T00:00:00Z,178144.0
990625.0,28386,3.0437539632213064,BNB Chain,2021-09-03T00:00:00Z,8001261.0
328109.0,6466,13.362202288895762,Ethereum,2021-09-03T00:00:00Z,1198777.0
166986.0,37203,2.3223933553745666,Polygon,2021-09-03T00:00:00Z,6208306.0
1647.0,8549,10.106445198268805,Arbitrum,2021-09-03T00:00:00Z,9445.0
14180.0,43060,2.0065025545750115,Avalanche,2021-09-03T00:00:00Z,118303.0
27305.0,89976,0.960256068284876,Fantom,2021-09-03T00:00:00Z,558916.0
150863.0,37006,2.334756525968762,Polygon,2021-09-04T00:00:00Z,5868518.0
8309.0,16675,5.181409295352323,Gnosis Chain,2021-09-04T00:00:00Z,173622.0
907288.0,28678,3.0127623962619428,BNB Chain,2021-09-04T00:00:00Z,7517833.0
14027.0,38231,2.2599461170254505,Avalanche,2021-09-04T00:00:00Z,96303.0
25384.0,89478,0.9656004828002414,Fantom,2021-09-04T00:00:00Z,631854.0
1405.0,9171,9.421000981354268,Arbitrum,2021-09-04T00:00:00Z,9721.0
333691.0,6429,13.43910405972935,Ethereum,2021-09-04T00:00:00Z,1189085.0
322313.0,6529,13.233266962781435,Ethereum,2021-09-05T00:00:00Z,1136467.0
5925.0,16800,5.142857142857143,Gnosis Chain,2021-09-05T00:00:00Z,162491.0
870698.0,28741,3.0061584496016143,BNB Chain,2021-09-05T00:00:00Z,6932986.0
42058.0,92875,0.9302826379542396,Fantom,2021-09-05T00:00:00Z,807488.0
137101.0,34791,2.4834008795378115,Polygon,2021-09-05T00:00:00Z,5523578.0
3343.0,11276,7.662291592763391,Arbitrum,2021-09-05T00:00:00Z,11920.0
10825.0,35788,2.414217055996424,Avalanche,2021-09-05T00:00:00Z,84631.0
141234.0,37592,2.298361353479464,Polygon,2021-09-06T00:00:00Z,6523817.0
339866.0,6459,13.376683697166744,Ethereum,2021-09-06T00:00:00Z,1206493.0
20703.0,15926,5.425091046088157,Gnosis Chain,2021-09-06T00:00:00Z,206187.0
936997.0,28623,3.018551514516298,BNB Chain,2021-09-06T00:00:00Z,6935796.0
67707.0,86854,0.9947728371750294,Fantom,2021-09-06T00:00:00Z,1296223.0
2700.0,12440,6.945337620578778,Arbitrum,2021-09-06T00:00:00Z,13301.0
11797.0,44801,1.9285283810629228,Avalanche,2021-09-06T00:00:00Z,131288.0
9927.0,16580,5.211097708082026,Gnosis Chain,2021-09-07T00:00:00Z,311315.0
140850.0,36190,2.387399834208345,Polygon,2021-09-07T00:00:00Z,7344084.0
12281.0,49546,1.743834012836556,Avalanche,2021-09-07T00:00:00Z,130402.0
1423.0,12394,6.971115055672099,Arbitrum,2021-09-07T00:00:00Z,12812.0
970696.0,28198,3.0640470955386907,BNB Chain,2021-09-07T00:00:00Z,7124427.0
372377.0,6417,13.464235624123422,Ethereum,2021-09-07T00:00:00Z,1308071.0
61022.0,77751,1.111239726820234,Fantom,2021-09-07T00:00:00Z,1417651.0
