Date(UTC),PRICE,TOKEN
2021-05-10,664.2824217321913,Binance (BNB)
2021-05-11,654.3883400562952,Binance (BNB)
2021-05-11,0.7692397852578504,Fantom (FTM)
2021-05-11,3992.529134625238,Ethereum (ETH)
2021-05-11,1.07635541010567,Polygon (MATIC)
2021-05-12,1.088835507055973,Polygon (MATIC)
2021-05-12,0.7313428854448636,Fantom (FTM)
2021-05-12,4221.514490879914,Ethereum (ETH)
2021-05-12,37.7976691493425,Avalanche (AVAX)
2021-05-12,660.0299249234255,Binance (BNB)
2021-05-13,592.5286943910985,Binance (BNB)
2021-05-13,34.59573301396293,Avalanche (AVAX)
2021-05-13,3822.4770883772057,Ethereum (ETH)
2021-05-13,1.055232064437519,Polygon (MATIC)
2021-05-13,0.6436947307601811,Fantom (FTM)
2021-05-14,35.72189447477069,Avalanche (AVAX)
2021-05-14,3971.483844325865,Ethereum (ETH)
2021-05-14,0.6737928784659414,Fantom (FTM)
2021-05-14,1.4668060668810774,Polygon (MATIC)
2021-05-14,596.8995101294387,Binance (BNB)
2021-05-15,1.614325345832222,Polygon (MATIC)
2021-05-15,587.0949703185559,Binance (BNB)
2021-05-15,36.972460165493935,Avalanche (AVAX)
2021-05-15,3903.410882900181,Ethereum (ETH)
2021-05-15,0.6662720726388437,Fantom (FTM)
2021-05-16,1.7128030277047164,Polygon (MATIC)
2021-05-16,0.6571556497552996,Fantom (FTM)
2021-05-16,576.7578326783354,Binance (BNB)
2021-05-16,36.31610365865899,Avalanche (AVAX)
2021-05-16,3705.884760291003,Ethereum (ETH)
2021-05-17,0.5998161368647731,Fantom (FTM)
2021-05-17,34.72202832686801,Avalanche (AVAX)
2021-05-17,1.7036118598825618,Polygon (MATIC)
2021-05-17,524.2284481113961,Binance (BNB)
2021-05-17,3392.873813560934,Ethereum (ETH)
2021-05-18,517.9619180287561,Binance (BNB)
2021-05-18,2.4500460729596902,Polygon (MATIC)
2021-05-18,36.05692047128941,Avalanche (AVAX)
2021-05-18,0.6222087801013928,Fantom (FTM)
2021-05-18,3427.784700682408,Ethereum (ETH)
2021-05-19,409.0756223150496,Binance (BNB)
2021-05-19,1.696091461175539,Polygon (MATIC)
2021-05-19,0.5516505092109131,Fantom (FTM)
2021-05-19,2825.1976376142024,Ethereum (ETH)
2021-05-19,29.64931384378386,Avalanche (AVAX)
2021-05-20,2693.94573696709,Ethereum (ETH)
2021-05-20,371.8336659317641,Binance (BNB)
2021-05-20,0.4466918384458253,Fantom (FTM)
2021-05-20,25.28063760943489,Avalanche (AVAX)
2021-05-20,1.82412737231208,Polygon (MATIC)
2021-05-21,0.4042691331070976,Fantom (FTM)
2021-05-21,1.4815581257493062,Polygon (MATIC)
2021-05-21,23.661966533375587,Avalanche (AVAX)
2021-05-21,2625.7481143177865,Ethereum (ETH)
2021-05-21,362.7882131434219,Binance (BNB)
2021-05-22,312.7545765100444,Binance (BNB)
2021-05-22,19.966179959125675,Avalanche (AVAX)
2021-05-22,1.1999327819551744,Polygon (MATIC)
2021-05-22,2350.973663582248,Ethereum (ETH)
2021-05-22,0.3232290754396144,Fantom (FTM)
2021-05-23,2105.0345147262747,Ethereum (ETH)
2021-05-23,1.1005102125279684,Polygon (MATIC)
2021-05-23,0.2487664343146326,Fantom (FTM)
2021-05-23,16.269833636999348,Avalanche (AVAX)
2021-05-23,264.1259771476258,Binance (BNB)
2021-05-24,1.700125579997872,Polygon (MATIC)
2021-05-24,17.70104466838731,Avalanche (AVAX)
2021-05-24,0.3063402391370363,Fantom (FTM)
2021-05-24,303.77729518923513,Binance (BNB)
2021-05-24,2365.0547936971034,Ethereum (ETH)
2021-05-25,1.926022202047761,Polygon (MATIC)
2021-05-25,18.88615764093994,Avalanche (AVAX)
2021-05-25,0.3185965249298934,Fantom (FTM)
2021-05-25,2611.2185905656056,Ethereum (ETH)
2021-05-25,339.5428261130408,Binance (BNB)
2021-05-26,2795.9159208179576,Ethereum (ETH)
2021-05-26,20.276462353494544,Avalanche (AVAX)
2021-05-26,0.361561291263532,Fantom (FTM)
2021-05-26,367.9205283854273,Binance (BNB)
2021-05-26,2.215595235660061,Polygon (MATIC)
2021-05-27,2.0358507817158182,Polygon (MATIC)
2021-05-27,367.517930859505,Binance (BNB)
2021-05-27,2770.272135053406,Ethereum (ETH)
2021-05-27,0.3517099940891547,Fantom (FTM)
2021-05-27,19.78499987758026,Avalanche (AVAX)
2021-05-28,339.7891156067331,Binance (BNB)
2021-05-28,2557.356653008109,Ethereum (ETH)
2021-05-28,17.652195676933943,Avalanche (AVAX)
2021-05-28,0.316009285636168,Fantom (FTM)
2021-05-28,1.8306479823761408,Polygon (MATIC)
2021-05-29,1.687884164427146,Polygon (MATIC)
2021-05-29,2402.2609251700246,Ethereum (ETH)
2021-05-29,322.79831473242155,Binance (BNB)
2021-05-29,16.42820419784124,Avalanche (AVAX)
2021-05-29,0.2917586492738741,Fantom (FTM)
2021-05-30,2381.6401544566097,Ethereum (ETH)
2021-05-30,0.2936731443439576,Fantom (FTM)
2021-05-30,16.71631829107428,Avalanche (AVAX)
2021-05-30,323.29850003037524,Binance (BNB)
2021-05-30,1.843456655728336,Polygon (MATIC)
2021-05-31,17.143888831649516,Avalanche (AVAX)
2021-05-31,334.8978947931729,Binance (BNB)
2021-05-31,0.3010800024251557,Fantom (FTM)
2021-05-31,1.878055499502588,Polygon (MATIC)
2021-05-31,2502.356682263096,Ethereum (ETH)
2021-06-01,0.3138405801252482,Fantom (FTM)
2021-06-01,17.7798747852914,Avalanche (AVAX)
2021-06-01,1.8250504416176527,Polygon (MATIC)
2021-06-01,351.8698574931173,Binance (BNB)
2021-06-01,2613.5996127027784,Ethereum (ETH)
2021-06-02,18.31791602940043,Avalanche (AVAX)
2021-06-02,1.803807577918343,Polygon (MATIC)
2021-06-02,2692.9672216479803,Ethereum (ETH)
2021-06-02,0.3295597665352373,Fantom (FTM)
2021-06-02,387.2386842962735,Binance (BNB)
2021-06-03,1.830496428198586,Polygon (MATIC)
2021-06-03,0.3726897337565811,Fantom (FTM)
2021-06-03,19.750303224265554,Avalanche (AVAX)
2021-06-03,414.9643079951456,Binance (BNB)
2021-06-03,2798.310576534691,Ethereum (ETH)
2021-06-04,1.6305791718399405,Polygon (MATIC)
2021-06-04,391.96761730828746,Binance (BNB)
2021-06-04,18.49217848451003,Avalanche (AVAX)
2021-06-04,0.3393866965211741,Fantom (FTM)
2021-06-04,2684.9868089189936,Ethereum (ETH)
2021-06-05,1.5228001820666324,Polygon (MATIC)
2021-06-05,0.3340769076130211,Fantom (FTM)
2021-06-05,18.18266872094204,Avalanche (AVAX)
2021-06-05,2691.9959370637894,Ethereum (ETH)
2021-06-05,401.75862804965175,Binance (BNB)
2021-06-06,391.8590051997845,Binance (BNB)
2021-06-06,17.663611447601003,Avalanche (AVAX)
2021-06-06,2693.954511136428,Ethereum (ETH)
2021-06-06,0.3274881621350309,Fantom (FTM)
2021-06-06,1.5791349919276825,Polygon (MATIC)
2021-06-07,391.9914043090344,Binance (BNB)
2021-06-07,17.123801442661563,Avalanche (AVAX)
2021-06-07,1.4767238926172097,Polygon (MATIC)
2021-06-07,0.3401604670934779,Fantom (FTM)
2021-06-07,2752.1290421524045,Ethereum (ETH)
2021-06-08,1.4847872663702548,Polygon (MATIC)
2021-06-08,14.923192479686822,Avalanche (AVAX)
2021-06-08,2497.6548414388308,Ethereum (ETH)
2021-06-08,0.2871414177340515,Fantom (FTM)
2021-06-08,348.3152007605781,Binance (BNB)
2021-06-09,2525.603880722613,Ethereum (ETH)
2021-06-09,1.500043347749394,Polygon (MATIC)
2021-06-09,0.2937013069814918,Fantom (FTM)
2021-06-09,357.2377143064884,Binance (BNB)
2021-06-09,14.803850544600763,Avalanche (AVAX)
2021-06-10,361.0967245224504,Binance (BNB)
2021-06-10,1.363939998472699,Polygon (MATIC)
2021-06-10,14.512272115844654,Avalanche (AVAX)
2021-06-10,2528.906390957764,Ethereum (ETH)
2021-06-10,0.2915523184439147,Fantom (FTM)
2021-06-11,0.2714838811164101,Fantom (FTM)
2021-06-11,1.2514829691864815,Polygon (MATIC)
2021-06-11,2433.6636114335106,Ethereum (ETH)
2021-06-11,354.8367088459537,Binance (BNB)
2021-06-11,13.95213828608669,Avalanche (AVAX)
2021-06-12,0.2419344273388282,Fantom (FTM)
2021-06-12,339.6200999921656,Binance (BNB)
2021-06-12,1.349668535448911,Polygon (MATIC)
2021-06-12,13.323778735236512,Avalanche (AVAX)
2021-06-12,2366.9581331196305,Ethereum (ETH)
2021-06-13,13.964923732671464,Avalanche (AVAX)
2021-06-13,0.248515377232938,Fantom (FTM)
2021-06-13,344.1619688904318,Binance (BNB)
2021-06-13,2392.5395297741065,Ethereum (ETH)
2021-06-13,1.4716437917918417,Polygon (MATIC)
2021-06-14,1.5488047347428184,Polygon (MATIC)
2021-06-14,2521.2877285848813,Ethereum (ETH)
2021-06-14,14.814611003214784,Avalanche (AVAX)
2021-06-14,364.4952807103973,Binance (BNB)
2021-06-14,0.2855457995102581,Fantom (FTM)
2021-06-15,370.2660065342725,Binance (BNB)
2021-06-15,1.6410342718604631,Polygon (MATIC)
2021-06-15,15.03946523784475,Avalanche (AVAX)
2021-06-15,2577.482565407744,Ethereum (ETH)
2021-06-15,0.2928112555829719,Fantom (FTM)
2021-06-16,2472.39267943864,Ethereum (ETH)
2021-06-16,0.2812020288824101,Fantom (FTM)
2021-06-16,14.44955506785705,Avalanche (AVAX)
2021-06-16,1.473186225322458,Polygon (MATIC)
2021-06-16,356.4507692214413,Binance (BNB)
2021-06-17,1.5089730017545857,Polygon (MATIC)
2021-06-17,354.4002878066103,Binance (BNB)
2021-06-17,0.3020164651924496,Fantom (FTM)
2021-06-17,14.763724137513591,Avalanche (AVAX)
2021-06-17,2395.875471625546,Ethereum (ETH)
2021-06-18,0.3149712905956604,Fantom (FTM)
2021-06-18,1.3782752961310225,Polygon (MATIC)
2021-06-18,14.27214008083258,Avalanche (AVAX)
2021-06-18,2284.5372794064583,Ethereum (ETH)
2021-06-18,345.05739263448845,Binance (BNB)
2021-06-19,2226.963155837128,Ethereum (ETH)
2021-06-19,0.3074058763729181,Fantom (FTM)
2021-06-19,338.7092112937293,Binance (BNB)
2021-06-19,13.706679714519078,Avalanche (AVAX)
2021-06-19,1.3605233337657263,Polygon (MATIC)
2021-06-20,331.19304754137994,Binance (BNB)
2021-06-20,0.3061450229814206,Fantom (FTM)
2021-06-20,2172.610943608046,Ethereum (ETH)
2021-06-20,1.400246649717914,Polygon (MATIC)
2021-06-20,13.49911592627682,Avalanche (AVAX)
2021-06-21,2021.114096462419,Ethereum (ETH)
2021-06-21,0.2715907899094664,Fantom (FTM)
2021-06-21,1.099956154135784,Polygon (MATIC)
2021-06-21,12.514489465226532,Avalanche (AVAX)
2021-06-21,310.04990475991326,Binance (BNB)
2021-06-22,1.07098901898902,Polygon (MATIC)
2021-06-22,1898.002736177,Ethereum (ETH)
2021-06-22,10.837156389918103,Avalanche (AVAX)
2021-06-22,0.2263347088844587,Fantom (FTM)
2021-06-22,267.96737351995347,Binance (BNB)
2021-06-23,0.2447507111734943,Fantom (FTM)
2021-06-23,289.21023003392213,Binance (BNB)
2021-06-23,11.2959018596585,Avalanche (AVAX)
2021-06-23,1980.577889656996,Ethereum (ETH)
2021-06-23,1.175846360212378,Polygon (MATIC)
2021-06-24,1.2025537734719032,Polygon (MATIC)
2021-06-24,301.5183013738896,Binance (BNB)
2021-06-24,0.2448031832430849,Fantom (FTM)
2021-06-24,1960.2534245827865,Ethereum (ETH)
2021-06-24,11.344863497934876,Avalanche (AVAX)
2021-06-25,293.0429014875602,Binance (BNB)
2021-06-25,0.2246768034978247,Fantom (FTM)
2021-06-25,1.0532136995590615,Polygon (MATIC)
2021-06-25,1898.754084020384,Ethereum (ETH)
2021-06-25,10.908528820458548,Avalanche (AVAX)
2021-06-26,1789.3573792382124,Ethereum (ETH)
2021-06-26,1.0620450576168785,Polygon (MATIC)
2021-06-26,10.211160288636933,Avalanche (AVAX)
2021-06-26,0.2063662778124226,Fantom (FTM)
2021-06-26,276.20157856994854,Binance (BNB)
2021-06-27,1853.814591725473,Ethereum (ETH)
2021-06-27,279.11774714055605,Binance (BNB)
2021-06-27,10.412913277958774,Avalanche (AVAX)
2021-06-27,1.1081352857924796,Polygon (MATIC)
2021-06-27,0.2077834080030456,Fantom (FTM)
2021-06-28,11.085113703758674,Avalanche (AVAX)
2021-06-28,0.2242955792054822,Fantom (FTM)
2021-06-28,290.2622298024696,Binance (BNB)
2021-06-28,1.126426834881912,Polygon (MATIC)
2021-06-28,2037.312493375694,Ethereum (ETH)
2021-06-29,302.5149539293756,Binance (BNB)
2021-06-29,0.237289711208448,Fantom (FTM)
2021-06-29,1.1747864213810209,Polygon (MATIC)
2021-06-29,11.730182516647943,Avalanche (AVAX)
2021-06-29,2167.8855018834224,Ethereum (ETH)
2021-06-30,11.627432556989138,Avalanche (AVAX)
2021-06-30,2163.416160218076,Ethereum (ETH)
2021-06-30,0.226867148928295,Fantom (FTM)
2021-06-30,1.1634901892535947,Polygon (MATIC)
2021-06-30,294.96895211580966,Binance (BNB)
2021-07-01,1.0807201863761131,Polygon (MATIC)
2021-07-01,0.2270196153758287,Fantom (FTM)
2021-07-01,289.99185958621115,Binance (BNB)
2021-07-01,2149.208131125137,Ethereum (ETH)
2021-07-01,11.383745982400695,Avalanche (AVAX)
2021-07-02,282.4238802389692,Binance (BNB)
2021-07-02,0.2215079175774675,Fantom (FTM)
2021-07-02,10.879891922967548,Avalanche (AVAX)
2021-07-02,1.0807201863761196,Polygon (MATIC)
2021-07-02,2078.9813007844923,Ethereum (ETH)
2021-07-03,292.3194738648061,Binance (BNB)
2021-07-03,11.316510288064778,Avalanche (AVAX)
2021-07-03,1.1076111381964426,Polygon (MATIC)
2021-07-03,2170.888957050694,Ethereum (ETH)
2021-07-03,0.2323139112062025,Fantom (FTM)
2021-07-04,303.57019463936115,Binance (BNB)
2021-07-04,2294.0121626978416,Ethereum (ETH)
2021-07-04,0.2381199030467964,Fantom (FTM)
2021-07-04,1.1158950657247713,Polygon (MATIC)
2021-07-04,11.923009683181574,Avalanche (AVAX)
2021-07-05,12.08760193397828,Avalanche (AVAX)
2021-07-05,2250.997822748298,Ethereum (ETH)
2021-07-05,1.1483834436861924,Polygon (MATIC)
2021-07-05,0.234442980692011,Fantom (FTM)
2021-07-05,300.746214665943,Binance (BNB)
2021-07-06,13.353873377448773,Avalanche (AVAX)
2021-07-06,314.1296668805959,Binance (BNB)
2021-07-06,1.105212817394925,Polygon (MATIC)
2021-07-06,2295.587170075985,Ethereum (ETH)
2021-07-06,0.2443470363338559,Fantom (FTM)
2021-07-07,13.613000470813208,Avalanche (AVAX)
2021-07-07,332.44670013187164,Binance (BNB)
2021-07-07,0.2641802027499004,Fantom (FTM)
2021-07-07,1.1300219469721435,Polygon (MATIC)
2021-07-07,2359.957045070279,Ethereum (ETH)
2021-07-08,316.07740223131253,Binance (BNB)
2021-07-08,12.313615674027174,Avalanche (AVAX)
2021-07-08,2186.1761219205905,Ethereum (ETH)
2021-07-08,1.1297272232840572,Polygon (MATIC)
2021-07-08,0.2432442211769906,Fantom (FTM)
2021-07-09,1.044677678805089,Polygon (MATIC)
2021-07-09,310.7763489143167,Binance (BNB)
2021-07-09,2124.646145322989,Ethereum (ETH)
2021-07-09,0.2329742977466802,Fantom (FTM)
2021-07-09,12.27855897362419,Avalanche (AVAX)
2021-07-10,0.2296513320877619,Fantom (FTM)
2021-07-10,12.27735540461092,Avalanche (AVAX)
2021-07-10,1.058851250457214,Polygon (MATIC)
2021-07-10,2118.1129475655384,Ethereum (ETH)
2021-07-10,314.30622137783524,Binance (BNB)
2021-07-11,12.19703472979312,Avalanche (AVAX)
2021-07-11,1.0350749078633017,Polygon (MATIC)
2021-07-11,2123.3237961954387,Ethereum (ETH)
2021-07-11,319.1985570462828,Binance (BNB)
2021-07-11,0.2293925370992799,Fantom (FTM)
2021-07-12,322.1414731573151,Binance (BNB)
2021-07-12,0.230028143460874,Fantom (FTM)
2021-07-12,1.0445869839999573,Polygon (MATIC)
2021-07-12,2099.9564392287266,Ethereum (ETH)
2021-07-12,12.323440046146407,Avalanche (AVAX)
2021-07-13,12.143983686615549,Avalanche (AVAX)
2021-07-13,0.9637498672257624,Polygon (MATIC)
2021-07-13,1994.4676884119467,Ethereum (ETH)
2021-07-13,0.2238763721630299,Fantom (FTM)
2021-07-13,311.3098832853362,Binance (BNB)
2021-07-14,0.2165702776277186,Fantom (FTM)
2021-07-14,1950.423140569367,Ethereum (ETH)
2021-07-14,0.9219808453863552,Polygon (MATIC)
2021-07-14,303.5246761419149,Binance (BNB)
2021-07-14,11.7045275619304,Avalanche (AVAX)
2021-07-15,311.37828152005955,Binance (BNB)
2021-07-15,0.21167266960007,Fantom (FTM)
2021-07-15,0.896718849216248,Polygon (MATIC)
2021-07-15,11.543686370317184,Avalanche (AVAX)
2021-07-15,1942.652334685224,Ethereum (ETH)
2021-07-16,0.8514302394593704,Polygon (MATIC)
2021-07-16,11.343685074021934,Avalanche (AVAX)
2021-07-16,1908.7962018516607,Ethereum (ETH)
2021-07-16,310.3743538255813,Binance (BNB)
2021-07-16,0.2043933755333728,Fantom (FTM)
2021-07-17,10.920767566868468,Avalanche (AVAX)
2021-07-17,300.54832609323023,Binance (BNB)
2021-07-17,0.8008116465604584,Polygon (MATIC)
2021-07-17,0.1928961844178275,Fantom (FTM)
2021-07-17,1886.1480815635064,Ethereum (ETH)
2021-07-18,304.196480694045,Binance (BNB)
2021-07-18,0.1953067207951824,Fantom (FTM)
2021-07-18,0.8259574882327734,Polygon (MATIC)
2021-07-18,10.97910408668557,Avalanche (AVAX)
2021-07-18,1940.1718044666927,Ethereum (ETH)
2021-07-19,10.384115198478924,Avalanche (AVAX)
2021-07-19,0.1797544244568441,Fantom (FTM)
2021-07-19,0.7675427485894418,Polygon (MATIC)
2021-07-19,291.2947777563074,Binance (BNB)
2021-07-19,1855.678352856853,Ethereum (ETH)
2021-07-20,0.1612310500437252,Fantom (FTM)
2021-07-20,266.1962081215951,Binance (BNB)
2021-07-20,1770.1539469082609,Ethereum (ETH)
2021-07-20,9.654366317964245,Avalanche (AVAX)
2021-07-20,0.6852365154393196,Polygon (MATIC)
2021-07-21,282.21663607746694,Binance (BNB)
2021-07-21,0.173050562782565,Fantom (FTM)
2021-07-21,10.239161497837976,Avalanche (AVAX)
2021-07-21,1897.310875942425,Ethereum (ETH)
2021-07-21,0.8137334841848969,Polygon (MATIC)
2021-07-22,0.1806940843119047,Fantom (FTM)
2021-07-22,10.628433443366989,Avalanche (AVAX)
2021-07-22,2000.563869747016,Ethereum (ETH)
2021-07-22,293.2077291907052,Binance (BNB)
2021-07-22,0.8904871231552237,Polygon (MATIC)
2021-07-23,0.1859676096802116,Fantom (FTM)
2021-07-23,0.9062032014868342,Polygon (MATIC)
2021-07-23,291.5236806349693,Binance (BNB)
2021-07-23,2054.00306783136,Ethereum (ETH)
2021-07-23,10.838619317351023,Avalanche (AVAX)
2021-07-24,0.9339473314383296,Polygon (MATIC)
2021-07-24,301.42420822558466,Binance (BNB)
2021-07-24,0.1939868790304346,Fantom (FTM)
2021-07-24,11.201176108909069,Avalanche (AVAX)
2021-07-24,2148.9465196257274,Ethereum (ETH)
2021-07-25,299.3295224563777,Binance (BNB)
2021-07-25,0.9290556198003228,Polygon (MATIC)
2021-07-25,0.1920976799583724,Fantom (FTM)
2021-07-25,2159.772469399986,Ethereum (ETH)
2021-07-25,11.07125116989733,Avalanche (AVAX)
2021-07-26,2320.812189807628,Ethereum (ETH)
2021-07-26,0.2236458623478731,Fantom (FTM)
2021-07-26,1.059129145955626,Polygon (MATIC)
2021-07-26,12.084058175522111,Avalanche (AVAX)
2021-07-26,316.4695574580487,Binance (BNB)
2021-07-27,2234.605656892643,Ethereum (ETH)
2021-07-27,0.2163535116877627,Fantom (FTM)
2021-07-27,11.631262094586,Avalanche (AVAX)
2021-07-27,307.5824397576233,Binance (BNB)
2021-07-27,1.0028986331650078,Polygon (MATIC)
2021-07-28,0.2233306988794923,Fantom (FTM)
2021-07-28,2296.349592395693,Ethereum (ETH)
2021-07-28,313.0219927223992,Binance (BNB)
2021-07-28,12.120623540994885,Avalanche (AVAX)
2021-07-28,1.0239501244006832,Polygon (MATIC)
2021-07-29,12.32671888306976,Avalanche (AVAX)
2021-07-29,2309.644074502498,Ethereum (ETH)
2021-07-29,313.2547561032178,Binance (BNB)
2021-07-29,0.2406723905596006,Fantom (FTM)
2021-07-29,1.0115278662488962,Polygon (MATIC)
2021-07-30,0.2420757538193248,Fantom (FTM)
2021-07-30,12.412806416878478,Avalanche (AVAX)
2021-07-30,2380.4925427368576,Ethereum (ETH)
2021-07-30,314.8506583123482,Binance (BNB)
2021-07-30,1.0280522495853075,Polygon (MATIC)
2021-07-31,1.0485663781876076,Polygon (MATIC)
2021-07-31,0.2530429906635464,Fantom (FTM)
2021-07-31,2462.922570694262,Ethereum (ETH)
2021-07-31,326.8790544481306,Binance (BNB)
2021-07-31,12.930806566203612,Avalanche (AVAX)
2021-08-01,13.586610090593098,Avalanche (AVAX)
2021-08-01,1.092566773760481,Polygon (MATIC)
2021-08-01,2597.8981320948023,Ethereum (ETH)
2021-08-01,339.874985296566,Binance (BNB)
2021-08-01,0.2598032255913406,Fantom (FTM)
2021-08-02,0.2472754060328401,Fantom (FTM)
2021-08-02,332.1018986934588,Binance (BNB)
2021-08-02,13.091574189930869,Avalanche (AVAX)
2021-08-02,1.0559685364501112,Polygon (MATIC)
2021-08-02,2598.591901980457,Ethereum (ETH)
2021-08-03,1.0256695579619566,Polygon (MATIC)
2021-08-03,323.25265999812126,Binance (BNB)
2021-08-03,2509.722345171225,Ethereum (ETH)
2021-08-03,0.243047282003325,Fantom (FTM)
2021-08-03,12.709879615447058,Avalanche (AVAX)
2021-08-04,12.833597398473191,Avalanche (AVAX)
2021-08-04,325.74573951139786,Binance (BNB)
2021-08-04,2551.776131248511,Ethereum (ETH)
2021-08-04,1.0314171723353796,Polygon (MATIC)
2021-08-04,0.2396226549726974,Fantom (FTM)
2021-08-05,13.5211534880499,Avalanche (AVAX)
2021-08-05,1.048374668279561,Polygon (MATIC)
2021-08-05,0.2443597758134592,Fantom (FTM)
2021-08-05,332.3453679089316,Binance (BNB)
2021-08-05,2723.8551473696684,Ethereum (ETH)
2021-08-06,1.0616130633205667,Polygon (MATIC)
2021-08-06,14.004873557777636,Avalanche (AVAX)
2021-08-06,2817.866321525419,Ethereum (ETH)
2021-08-06,0.2713260396916378,Fantom (FTM)
2021-08-06,337.67344335356944,Binance (BNB)
2021-08-07,15.222724744129012,Avalanche (AVAX)
2021-08-07,0.2832316166887405,Fantom (FTM)
2021-08-07,3025.915391485365,Ethereum (ETH)
2021-08-07,1.1418554510825585,Polygon (MATIC)
2021-08-07,350.4921693814088,Binance (BNB)
2021-08-08,15.335273788957148,Avalanche (AVAX)
2021-08-08,3084.051320239536,Ethereum (ETH)
2021-08-08,1.1318800648921086,Polygon (MATIC)
2021-08-08,349.19246128404586,Binance (BNB)
2021-08-08,0.280914185291861,Fantom (FTM)
2021-08-09,3054.605894450438,Ethereum (ETH)
2021-08-09,348.2486573778033,Binance (BNB)
2021-08-09,15.53871996072086,Avalanche (AVAX)
2021-08-09,0.2748788830505763,Fantom (FTM)
2021-08-09,1.1088583935758058,Polygon (MATIC)
2021-08-10,16.433601948002377,Avalanche (AVAX)
2021-08-10,0.2886452333634842,Fantom (FTM)
2021-08-10,3135.2986954656744,Ethereum (ETH)
2021-08-10,361.2004779473795,Binance (BNB)
2021-08-10,1.1390388358779775,Polygon (MATIC)
2021-08-11,17.081745209627915,Avalanche (AVAX)
2021-08-11,3211.9811757199814,Ethereum (ETH)
2021-08-11,389.7045258488314,Binance (BNB)
2021-08-11,1.3098325649823457,Polygon (MATIC)
2021-08-11,0.3179649123607898,Fantom (FTM)
2021-08-12,1.3536700408078015,Polygon (MATIC)
2021-08-12,3111.6836084626348,Ethereum (ETH)
2021-08-12,16.477485325852715,Avalanche (AVAX)
2021-08-12,386.1241466883565,Binance (BNB)
2021-08-12,0.3122129342406346,Fantom (FTM)
2021-08-13,399.1223777931053,Binance (BNB)
2021-08-13,1.4213174458401274,Polygon (MATIC)
2021-08-13,17.56738992179651,Avalanche (AVAX)
2021-08-13,0.3349389643960456,Fantom (FTM)
2021-08-13,3203.766016702279,Ethereum (ETH)
2021-08-14,0.3383193144078288,Fantom (FTM)
2021-08-14,17.94522765346218,Avalanche (AVAX)
2021-08-14,3274.217915060236,Ethereum (ETH)
2021-08-14,1.4595479071644548,Polygon (MATIC)
2021-08-14,408.2903877889008,Binance (BNB)
2021-08-15,0.3343019903346494,Fantom (FTM)
2021-08-15,3211.6861911373653,Ethereum (ETH)
2021-08-15,1.4312120200024652,Polygon (MATIC)
2021-08-15,17.775730837434267,Avalanche (AVAX)
2021-08-15,405.5170490516336,Binance (BNB)
2021-08-16,19.63495474437493,Avalanche (AVAX)
2021-08-16,422.60885361545655,Binance (BNB)
2021-08-16,3253.3481971441443,Ethereum (ETH)
2021-08-16,0.3879496113962877,Fantom (FTM)
2021-08-16,1.494929590173372,Polygon (MATIC)
2021-08-17,0.4214628464219173,Fantom (FTM)
2021-08-17,3167.153693776162,Ethereum (ETH)
2021-08-17,420.8875114571686,Binance (BNB)
2021-08-17,1.4380414667780117,Polygon (MATIC)
2021-08-17,21.94405626375883,Avalanche (AVAX)
2021-08-18,3047.735939150979,Ethereum (ETH)
2021-08-18,0.4115071071679364,Fantom (FTM)
2021-08-18,1.349700354480036,Polygon (MATIC)
2021-08-18,399.829645230965,Binance (BNB)
2021-08-18,24.807501190425324,Avalanche (AVAX)
2021-08-19,410.88495892247664,Binance (BNB)
2021-08-19,30.847686581832072,Avalanche (AVAX)
2021-08-19,0.4655073645432928,Fantom (FTM)
2021-08-19,1.3548034749248536,Polygon (MATIC)
2021-08-19,3045.802362273403,Ethereum (ETH)
2021-08-20,1.512420744117971,Polygon (MATIC)
2021-08-20,35.22741797963836,Avalanche (AVAX)
2021-08-20,0.508931319766893,Fantom (FTM)
2021-08-20,3240.969786339573,Ethereum (ETH)
2021-08-20,437.9583174426472,Binance (BNB)
2021-08-21,1.6287497133875717,Polygon (MATIC)
2021-08-21,45.15765491035286,Avalanche (AVAX)
2021-08-21,453.5341219646501,Binance (BNB)
2021-08-21,0.5227469269629834,Fantom (FTM)
2021-08-21,3269.3790023543525,Ethereum (ETH)
2021-08-22,1.615217188762625,Polygon (MATIC)
2021-08-22,42.84117086206735,Avalanche (AVAX)
2021-08-22,449.69785612188537,Binance (BNB)
2021-08-22,0.5565860187378072,Fantom (FTM)
2021-08-22,3221.6110666560207,Ethereum (ETH)
2021-08-23,1.6344001439294598,Polygon (MATIC)
2021-08-23,48.137270010365725,Avalanche (AVAX)
2021-08-23,0.5608559657326246,Fantom (FTM)
2021-08-23,3326.167767569309,Ethereum (ETH)
2021-08-23,488.2171933857845,Binance (BNB)
2021-08-24,3273.643474076608,Ethereum (ETH)
2021-08-24,0.521003576065626,Fantom (FTM)
2021-08-24,1.562921350669235,Polygon (MATIC)
2021-08-24,486.7412571892063,Binance (BNB)
2021-08-24,50.05116612937577,Avalanche (AVAX)
2021-08-25,3188.4887867969824,Ethereum (ETH)
2021-08-25,490.0520392073775,Binance (BNB)
2021-08-25,1.5003782439566695,Polygon (MATIC)
2021-08-25,0.4949576524288657,Fantom (FTM)
2021-08-25,50.77928585398649,Avalanche (AVAX)
2021-08-26,1.4314614422301122,Polygon (MATIC)
2021-08-26,44.33243882705694,Avalanche (AVAX)
2021-08-26,3132.588639686784,Ethereum (ETH)
