Date(UTC),send_amount,stable,tvl
2020-08-02T00:00:00+00:00,0.0,FRAX,0.0
2020-08-02T00:00:00+00:00,65294169.30850749,Other,-4241441.496519946
2020-08-02T00:00:00+00:00,1761260099.6156368,USDT,-142.01
2020-08-03T00:00:00+00:00,802438992.3164247,USDC,-13819546.57
2020-08-03T00:00:00+00:00,2506876533.750002,USDT,-52.8309
2020-08-03T00:00:00+00:00,86536265.072275,Other,-1511199.1466650884
2020-08-03T00:00:00+00:00,151996329.51381344,BUSD,-4074063.580000001
2020-08-03T00:00:00+00:00,1040673409.5688549,DAI,-27139778.384221178
2020-08-03T00:00:00+00:00,0.0,FRAX,0.0
2020-08-04T00:00:00+00:00,169022113.25178686,BUSD,1945673.9499999997
2020-08-04T00:00:00+00:00,583370465.9769955,DAI,-650287.4980216101
2020-08-04T00:00:00+00:00,0.0,FRAX,0.0
2020-08-04T00:00:00+00:00,63148913.195279464,Other,2435351.8997944403
2020-08-04T00:00:00+00:00,571447863.5270737,USDC,-1733042.2200000004
2020-08-04T00:00:00+00:00,2649563075.925749,USDT,119999999.99
2020-08-05T00:00:00+00:00,2185350718.4972696,USDT,0.0
2020-08-05T00:00:00+00:00,0.0,FRAX,0.0
2020-08-05T00:00:00+00:00,460101302.6763014,USDC,-5283519.529999999
2020-08-05T00:00:00+00:00,135002839.56880906,BUSD,3716048.11
2020-08-05T00:00:00+00:00,475647664.8922392,DAI,5661883.018800571
2020-08-05T00:00:00+00:00,95647302.60373996,Other,17759401.603669576
2020-08-06T00:00:00+00:00,118974574.40658826,BUSD,101897.67000000062
2020-08-06T00:00:00+00:00,358540686.7046383,DAI,6457363.377766081
2020-08-06T00:00:00+00:00,0.0,FRAX,0.0
2020-08-06T00:00:00+00:00,89495188.4890112,Other,5932783.53154867
2020-08-06T00:00:00+00:00,388201793.024499,USDC,15032381.08
2020-08-06T00:00:00+00:00,2637419914.759479,USDT,119999901.0
2020-08-07T00:00:00+00:00,83579290.78942104,Other,-2028078.4360858537
2020-08-07T00:00:00+00:00,2206684496.5474916,USDT,120000000.0
2020-08-07T00:00:00+00:00,511464052.88820255,USDC,16243171.91
2020-08-07T00:00:00+00:00,0.0,FRAX,0.0
2020-08-07T00:00:00+00:00,134440169.96236104,BUSD,2216375.16
2020-08-07T00:00:00+00:00,1897379986.4793415,DAI,-8753335.647604287
2020-08-08T00:00:00+00:00,91065837.95284024,BUSD,13450836.15
2020-08-08T00:00:00+00:00,321940861.7966925,DAI,-2120659.9403760866
2020-08-08T00:00:00+00:00,0.0,FRAX,0.0
2020-08-08T00:00:00+00:00,37783789.238220885,Other,-834005.4882972181
2020-08-08T00:00:00+00:00,725574858.1690156,USDC,37985790.72
2020-08-08T00:00:00+00:00,1280137505.2667868,USDT,-0.00999
2020-08-09T00:00:00+00:00,1126551984.0770416,USDT,-53.423407999999995
2020-08-09T00:00:00+00:00,320869265.07250834,USDC,-1565566.8900000001
2020-08-09T00:00:00+00:00,18451435.749138467,Other,230235.04965386633
2020-08-09T00:00:00+00:00,0.0,FRAX,0.0
2020-08-09T00:00:00+00:00,61217825.32010003,BUSD,1169341.31
2020-08-09T00:00:00+00:00,352442646.7595849,DAI,413528.9638302562
2020-08-10T00:00:00+00:00,126527954.47944789,BUSD,-10454346.439999998
2020-08-10T00:00:00+00:00,964400535.4026611,DAI,1810869.2862871182
2020-08-10T00:00:00+00:00,0.0,FRAX,0.0
2020-08-10T00:00:00+00:00,57900467.41497141,Other,-6918209.118212724
2020-08-10T00:00:00+00:00,906710854.929903,USDC,-23224374.32
2020-08-10T00:00:00+00:00,4289642403.3564587,USDT,499999999.99
2020-08-11T00:00:00+00:00,2662287283.4447894,USDT,0.0
2020-08-11T00:00:00+00:00,828720811.1108296,USDC,9864438.690000001
2020-08-11T00:00:00+00:00,62029391.24008044,Other,-2423620.862157879
2020-08-11T00:00:00+00:00,0.0,FRAX,0.0
2020-08-11T00:00:00+00:00,899952652.5967901,DAI,-753518.3590447064
2020-08-11T00:00:00+00:00,138542881.74025258,BUSD,-9009755.930000002
2020-08-12T00:00:00+00:00,139597265.1491769,BUSD,12757258.41
2020-08-12T00:00:00+00:00,700540537.9785947,DAI,107728.32170212409
2020-08-12T00:00:00+00:00,0.0,FRAX,0.0
2020-08-12T00:00:00+00:00,92447386.64424226,Other,7041281.794868065
2020-08-12T00:00:00+00:00,1203230014.9381652,USDC,28741886.54
2020-08-12T00:00:00+00:00,2400361541.703511,USDT,-1.0
2020-08-13T00:00:00+00:00,2813782317.3219075,USDT,0.0
2020-08-13T00:00:00+00:00,942819956.1561031,USDC,16657906.02
2020-08-13T00:00:00+00:00,114879977.38228685,Other,-990088.7885352607
2020-08-13T00:00:00+00:00,0.0,FRAX,0.0
2020-08-13T00:00:00+00:00,575996087.0703324,DAI,17319671.63560006
2020-08-13T00:00:00+00:00,133430312.59367079,BUSD,5614191.3
2020-08-14T00:00:00+00:00,169553165.481279,BUSD,13682285.599999998
2020-08-14T00:00:00+00:00,2875180104.461471,DAI,29553914.784428664
2020-08-14T00:00:00+00:00,0.0,FRAX,0.0
2020-08-14T00:00:00+00:00,116052765.32918516,Other,12043369.524241665
2020-08-14T00:00:00+00:00,2519901580.880472,USDC,27007326.47
2020-08-14T00:00:00+00:00,3347786331.7511787,USDT,119999999.99
2020-08-15T00:00:00+00:00,1836421769.4877186,USDT,0.0
2020-08-15T00:00:00+00:00,593523359.1193336,USDC,-3151766.3399999994
2020-08-15T00:00:00+00:00,73335581.68791607,Other,-1144170.404896994
2020-08-15T00:00:00+00:00,0.0,FRAX,0.0
2020-08-15T00:00:00+00:00,334914594.8199029,DAI,5526986.3761365935
2020-08-15T00:00:00+00:00,85376540.79842651,BUSD,-4014954.15
2020-08-16T00:00:00+00:00,38273131.14006764,BUSD,0.0
2020-08-16T00:00:00+00:00,296006220.2383697,DAI,946821.9397817643
2020-08-16T00:00:00+00:00,0.0,FRAX,0.0
2020-08-16T00:00:00+00:00,175268450.77566764,Other,12137687.602482926
2020-08-16T00:00:00+00:00,481570714.4137271,USDC,-35803.42999999999
2020-08-16T00:00:00+00:00,1483261571.4640734,USDT,-175.0
2020-08-17T00:00:00+00:00,2938568521.86865,USDT,0.0
2020-08-17T00:00:00+00:00,844959166.2309366,USDC,18930430.61
2020-08-17T00:00:00+00:00,140177464.0279681,Other,-12495306.938882397
2020-08-17T00:00:00+00:00,0.0,FRAX,0.0
2020-08-17T00:00:00+00:00,401527804.60722053,DAI,2365792.3280722145
2020-08-17T00:00:00+00:00,217545289.2440554,BUSD,12158875.670000002
2020-08-18T00:00:00+00:00,244301738.38794017,BUSD,8679771.280000001
2020-08-18T00:00:00+00:00,264916117.8359896,DAI,10852876.336806722
2020-08-18T00:00:00+00:00,0.0,FRAX,0.0
2020-08-18T00:00:00+00:00,123800424.99096906,Other,5170528.561942348
2020-08-18T00:00:00+00:00,923531401.135381,USDC,27657441.369999997
2020-08-18T00:00:00+00:00,2487436082.6329165,USDT,0.0
2020-08-19T00:00:00+00:00,719197876.1282598,USDC,25710695.410000004
2020-08-19T00:00:00+00:00,212748540.50868773,Other,2771848.710846844
2020-08-19T00:00:00+00:00,2598323688.7977285,USDT,0.0
2020-08-19T00:00:00+00:00,412097911.5245904,DAI,-10087878.495811582
2020-08-19T00:00:00+00:00,216326377.88357064,BUSD,-14016103.18
2020-08-19T00:00:00+00:00,0.0,FRAX,0.0
2020-08-20T00:00:00+00:00,161190567.02867857,BUSD,5749319.79
2020-08-20T00:00:00+00:00,517584182.7274533,DAI,-2136872.2887670742
2020-08-20T00:00:00+00:00,0.0,FRAX,0.0
2020-08-20T00:00:00+00:00,139010959.17649543,Other,-1936821.9221374635
2020-08-20T00:00:00+00:00,900627412.1266161,USDC,33548750.410000004
2020-08-20T00:00:00+00:00,6341243638.921854,USDT,999998938.62
2020-08-21T00:00:00+00:00,2581010810.7637715,USDT,119999504.89
2020-08-21T00:00:00+00:00,636661576.7673118,USDC,29812796.65
2020-08-21T00:00:00+00:00,119519940.56514144,Other,-3454665.746684474
2020-08-21T00:00:00+00:00,0.0,FRAX,0.0
2020-08-21T00:00:00+00:00,206450413.92198896,DAI,1569114.263810525
2020-08-21T00:00:00+00:00,142883124.8329095,BUSD,-4216679.429999999
2020-08-22T00:00:00+00:00,159653767.86922494,BUSD,6420954.529999999
2020-08-22T00:00:00+00:00,347648633.83766556,DAI,5906469.856821506
2020-08-22T00:00:00+00:00,0.0,FRAX,0.0
2020-08-22T00:00:00+00:00,42204593.73734942,Other,-129346.92086622282
2020-08-22T00:00:00+00:00,525588885.7875234,USDC,-685867.95
2020-08-22T00:00:00+00:00,1570347671.1515806,USDT,0.0
2020-08-23T00:00:00+00:00,438645018.0293203,USDC,19176871.15
2020-08-23T00:00:00+00:00,29594706.700794272,Other,202110.43547759135
2020-08-23T00:00:00+00:00,1442802415.4068718,USDT,0.0
2020-08-23T00:00:00+00:00,338413527.12408507,DAI,-1880944.4068259946
2020-08-23T00:00:00+00:00,53124371.03688116,BUSD,9509030.440000001
2020-08-23T00:00:00+00:00,0.0,FRAX,0.0
2020-08-24T00:00:00+00:00,135366079.47869426,BUSD,-8823448.23
2020-08-24T00:00:00+00:00,651267381.4236574,DAI,28504102.33222579
2020-08-24T00:00:00+00:00,0.0,FRAX,0.0
2020-08-24T00:00:00+00:00,83188518.45966229,Other,10551690.428036455
2020-08-24T00:00:00+00:00,757014601.369957,USDC,6435843.410000001
2020-08-24T00:00:00+00:00,2481790237.4797645,USDT,0.0
2020-08-25T00:00:00+00:00,605964179.6590116,USDC,18481286.97
2020-08-25T00:00:00+00:00,81044990.12938096,Other,4509063.806376613
2020-08-25T00:00:00+00:00,2670360413.6016045,USDT,0.0
2020-08-25T00:00:00+00:00,467368639.3918596,DAI,-15779748.980391853
2020-08-25T00:00:00+00:00,227710615.27635992,BUSD,-7063408.429999999
2020-08-25T00:00:00+00:00,0.0,FRAX,0.0
2020-08-26T00:00:00+00:00,627788603.8532947,USDC,19692538.939999998
2020-08-26T00:00:00+00:00,95307904.03328961,Other,10476911.55345105
2020-08-26T00:00:00+00:00,2659768555.595423,USDT,0.0
2020-08-26T00:00:00+00:00,264833988.23166528,DAI,-3882304.533615465
2020-08-26T00:00:00+00:00,124066126.35339072,BUSD,-980555.4100000001
2020-08-26T00:00:00+00:00,0.0,FRAX,0.0
2020-08-27T00:00:00+00:00,166686202.0884911,BUSD,3483846.610000002
2020-08-27T00:00:00+00:00,323086275.4762617,DAI,7385224.582942233
2020-08-27T00:00:00+00:00,0.0,FRAX,0.0
2020-08-27T00:00:00+00:00,258059182.33463097,Other,13257565.508956976
2020-08-27T00:00:00+00:00,963320035.151415,USDC,24400521.33
2020-08-27T00:00:00+00:00,2811521393.6882725,USDT,-1.0
2020-08-28T00:00:00+00:00,1972739535.6186495,USDC,818057.3200000022
2020-08-28T00:00:00+00:00,3194976165.6120214,USDT,0.0
2020-08-28T00:00:00+00:00,158072812.79491407,Other,-36564.458820805885
2020-08-28T00:00:00+00:00,394328873.8286676,DAI,-2634171.268752693
2020-08-28T00:00:00+00:00,0.0,FRAX,0.0
2020-08-28T00:00:00+00:00,204953003.2457011,BUSD,-3530654.9499999997
2020-08-29T00:00:00+00:00,170457959.62391284,BUSD,-8520882.04
2020-08-29T00:00:00+00:00,645812253.8645467,DAI,2640422.143222131
2020-08-29T00:00:00+00:00,0.0,FRAX,0.0
2020-08-29T00:00:00+00:00,106223144.49658552,Other,-2605003.3897255813
2020-08-29T00:00:00+00:00,924359083.6805975,USDC,38681217.34
2020-08-29T00:00:00+00:00,2145275346.762465,USDT,0.0
2020-08-30T00:00:00+00:00,90308803.34620862,Other,120001.1226985723
2020-08-30T00:00:00+00:00,58819231.57042063,BUSD,0.0
2020-08-30T00:00:00+00:00,612357848.7158871,DAI,12953054.183918498
2020-08-30T00:00:00+00:00,0.0,FRAX,0.0
2020-08-30T00:00:00+00:00,670067180.9257615,USDC,7782348.42
2020-08-30T00:00:00+00:00,1965619231.920185,USDT,0.0
2020-08-31T00:00:00+00:00,3755328113.7654276,USDT,0.0
2020-08-31T00:00:00+00:00,1296851075.4033477,USDC,5175826.56
2020-08-31T00:00:00+00:00,230721348.02039027,Other,1952612.3092115056
2020-08-31T00:00:00+00:00,129000515.43444432,BUSD,2450293.21
2020-08-31T00:00:00+00:00,569504878.2803189,DAI,407164.1476995268
2020-08-31T00:00:00+00:00,0.0,FRAX,0.0
2020-09-01T00:00:00+00:00,4478523309.140515,USDT,120000000.0
2020-09-01T00:00:00+00:00,1596955579.8523297,USDC,45728758.75
2020-09-01T00:00:00+00:00,286276950.5521069,Other,18048454.47815338
2020-09-01T00:00:00+00:00,650708050.0619802,DAI,30320092.08557831
2020-09-01T00:00:00+00:00,103430307.28499316,BUSD,-4883106.3100000005
2020-09-01T00:00:00+00:00,0.0,FRAX,0.0
2020-09-02T00:00:00+00:00,3782196208.440523,USDT,0.0
2020-09-02T00:00:00+00:00,1498095628.6360297,USDC,-776603.6899999996
2020-09-02T00:00:00+00:00,267561036.60178304,Other,9441134.19106223
2020-09-02T00:00:00+00:00,235722728.43451717,BUSD,-944721.2399999986
2020-09-02T00:00:00+00:00,1142854926.476125,DAI,36036670.19717165
2020-09-02T00:00:00+00:00,0.0,FRAX,0.0
2020-09-03T00:00:00+00:00,190087630.57986343,BUSD,2328090.0800000005
2020-09-03T00:00:00+00:00,1686200182.6789966,DAI,21593587.151812803
2020-09-03T00:00:00+00:00,0.0,FRAX,0.0
2020-09-03T00:00:00+00:00,253362589.24123728,Other,-1609475.158651915
2020-09-03T00:00:00+00:00,1562807450.9623466,USDC,63529141.669999994
2020-09-03T00:00:00+00:00,3900236601.4301095,USDT,0.0
2020-09-04T00:00:00+00:00,265700616.40670317,BUSD,6875665.42
2020-09-04T00:00:00+00:00,1018259050.3803405,DAI,-33746700.8604096
2020-09-04T00:00:00+00:00,0.0,FRAX,0.0
2020-09-04T00:00:00+00:00,213178749.68894607,Other,11255440.349652695
2020-09-04T00:00:00+00:00,1747822961.266988,USDC,66397184.330000006
2020-09-04T00:00:00+00:00,4426193187.285478,USDT,149999298.9701
2020-09-05T00:00:00+00:00,2743145325.8673296,USDC,39224971.92
2020-09-05T00:00:00+00:00,294417664.18681,Other,-4492623.722043284
2020-09-05T00:00:00+00:00,3369502911.6360245,USDT,-0.01
2020-09-05T00:00:00+00:00,1721484736.065754,DAI,-16897237.241396982
2020-09-05T00:00:00+00:00,107005479.42118222,BUSD,-1435872.26
2020-09-05T00:00:00+00:00,0.0,FRAX,0.0
2020-09-06T00:00:00+00:00,2286600737.085379,USDT,0.0
2020-09-06T00:00:00+00:00,1665311182.92673,USDC,39975131.86
2020-09-06T00:00:00+00:00,134320502.29774433,Other,5244433.260654859
2020-09-06T00:00:00+00:00,116135567.05788487,BUSD,5927803.970000001
2020-09-06T00:00:00+00:00,912312045.3098128,DAI,-2118396.775706342
2020-09-06T00:00:00+00:00,0.0,FRAX,0.0
2020-09-07T00:00:00+00:00,149477008.30466,BUSD,2912295.5300000003
2020-09-07T00:00:00+00:00,550830095.9364653,DAI,-4213620.812848801
2020-09-07T00:00:00+00:00,0.0,FRAX,0.0
2020-09-07T00:00:00+00:00,100113511.11896157,Other,-1433666.0391237126
2020-09-07T00:00:00+00:00,1564084608.6545343,USDC,59475294.97
2020-09-07T00:00:00+00:00,2604006167.0830784,USDT,0.0
2020-09-08T00:00:00+00:00,3270350778.9093676,USDT,0.0
2020-09-08T00:00:00+00:00,2144629758.058871,USDC,1600064.7500000028
2020-09-08T00:00:00+00:00,219826735.4327374,Other,-13529784.36547782
2020-09-08T00:00:00+00:00,493013705.51116097,DAI,12205130.960472746
2020-09-08T00:00:00+00:00,253360477.16578835,BUSD,15160757.33
2020-09-08T00:00:00+00:00,0.0,FRAX,0.0
2020-09-09T00:00:00+00:00,327697172.88650614,BUSD,39526337.4
2020-09-09T00:00:00+00:00,793066916.9383656,DAI,-16003941.862871353
2020-09-09T00:00:00+00:00,0.0,FRAX,0.0
2020-09-09T00:00:00+00:00,204869199.03386462,Other,-4033952.0476163505
2020-09-09T00:00:00+00:00,2229653323.934004,USDC,43911328.42
2020-09-09T00:00:00+00:00,3426243644.4097157,USDT,-26.83
2020-09-10T00:00:00+00:00,3501526131.2218246,USDT,0.0
2020-09-10T00:00:00+00:00,1756370693.4711764,USDC,12383833.23
2020-09-10T00:00:00+00:00,179839333.22324717,Other,-119660.87656373787
2020-09-10T00:00:00+00:00,717564584.199606,DAI,27881383.21074994
2020-09-10T00:00:00+00:00,283201100.0635468,BUSD,32688912.93
2020-09-10T00:00:00+00:00,0.0,FRAX,0.0
2020-09-11T00:00:00+00:00,201102991.38131386,BUSD,8351559.8100000005
2020-09-11T00:00:00+00:00,716932740.292354,DAI,4978274.011260244
2020-09-11T00:00:00+00:00,0.0,FRAX,0.0
2020-09-11T00:00:00+00:00,192446397.4820645,Other,5837068.984176773
2020-09-11T00:00:00+00:00,2387154188.0492315,USDC,67388265.21000001
2020-09-11T00:00:00+00:00,3572973786.542704,USDT,-4.0
2020-09-12T00:00:00+00:00,2356761131.821977,USDT,-149.0
2020-09-12T00:00:00+00:00,1467434141.634756,USDC,39866350.510000005
2020-09-12T00:00:00+00:00,161957730.11150306,Other,9530047.24316261
2020-09-12T00:00:00+00:00,0.0,FRAX,0.0
2020-09-12T00:00:00+00:00,112328549.28384526,BUSD,2682673.4400000013
2020-09-12T00:00:00+00:00,445221273.8685923,DAI,5648113.843679609
2020-09-13T00:00:00+00:00,91304608.34841457,BUSD,8762098.2
2020-09-13T00:00:00+00:00,612837353.6991398,DAI,1278171.1356821856
2020-09-13T00:00:00+00:00,0.0,FRAX,0.0
2020-09-13T00:00:00+00:00,167924059.61146384,Other,-2753218.3203359186
2020-09-13T00:00:00+00:00,2097322033.992539,USDC,40495159.84
2020-09-13T00:00:00+00:00,2340149474.4185166,USDT,0.0
2020-09-14T00:00:00+00:00,250030801.08182514,Other,-176979.71144891577
2020-09-14T00:00:00+00:00,2882638118.906766,USDC,22302951.889999997
2020-09-14T00:00:00+00:00,4675550239.099534,USDT,0.0
2020-09-14T00:00:00+00:00,0.0,FRAX,0.0
2020-09-14T00:00:00+00:00,337720153.5905794,BUSD,44584800.42
2020-09-14T00:00:00+00:00,1867330498.2501338,DAI,87575524.79961543
2020-09-15T00:00:00+00:00,190817711.15310237,BUSD,19278833.14
2020-09-15T00:00:00+00:00,2050510776.7189915,DAI,81114029.36797373
2020-09-15T00:00:00+00:00,0.0,FRAX,0.0
2020-09-15T00:00:00+00:00,189588756.54459,Other,-10093840.063924603
2020-09-15T00:00:00+00:00,2457950547.0035334,USDC,57814134.300596
2020-09-15T00:00:00+00:00,6912753902.343477,USDT,1000000000.0
2020-09-16T00:00:00+00:00,3787476071.8665004,USDT,-408.759124
2020-09-16T00:00:00+00:00,1757999815.7959213,USDC,5319173.160181
2020-09-16T00:00:00+00:00,164668082.0972348,Other,-7072805.568380564
2020-09-16T00:00:00+00:00,253339565.23016468,BUSD,25383834.88
2020-09-16T00:00:00+00:00,1390706422.7531912,DAI,-62977788.55505328
2020-09-16T00:00:00+00:00,0.0,FRAX,0.0
2020-09-17T00:00:00+00:00,2268460908.309007,USDC,27047840.853144
2020-09-17T00:00:00+00:00,3815404706.636196,USDT,150000000.0
2020-09-17T00:00:00+00:00,148979782.89305118,Other,-709556.4249527836
2020-09-17T00:00:00+00:00,182167594.92680997,BUSD,-4382721.04
2020-09-17T00:00:00+00:00,1409395533.535304,DAI,55658297.56643377
2020-09-17T00:00:00+00:00,0.0,FRAX,0.0
2020-09-18T00:00:00+00:00,237368014.08318868,BUSD,-2336097.389999999
2020-09-18T00:00:00+00:00,1306225246.7990408,DAI,37046869.07284348
2020-09-18T00:00:00+00:00,0.0,FRAX,0.0
2020-09-18T00:00:00+00:00,331528991.57196385,Other,21323343.948495362
2020-09-18T00:00:00+00:00,1937713559.7397618,USDC,71183902.585867
2020-09-18T00:00:00+00:00,3428660160.503111,USDT,0.0
2020-09-19T00:00:00+00:00,4065322447.594826,USDC,104337109.860691
2020-09-19T00:00:00+00:00,3678208468.3888035,USDT,150000000.0
2020-09-19T00:00:00+00:00,70117913.86297162,Other,2936062.7186844833
2020-09-19T00:00:00+00:00,153117181.33993447,BUSD,13684320.340000002
2020-09-19T00:00:00+00:00,2977071834.5885806,DAI,77125309.1553266
2020-09-19T00:00:00+00:00,0.0,FRAX,0.0
2020-09-20T00:00:00+00:00,60354445.90585499,BUSD,3167971.58
2020-09-20T00:00:00+00:00,1290069077.6628063,DAI,-7415029.781367098
2020-09-20T00:00:00+00:00,0.0,FRAX,0.0
2020-09-20T00:00:00+00:00,75837401.80555288,Other,-2639663.658358712
2020-09-20T00:00:00+00:00,1446363306.9567826,USDC,58563539.713766
2020-09-20T00:00:00+00:00,2053906667.1010513,USDT,-0.01
2020-09-21T00:00:00+00:00,3941024455.9442925,USDT,0.0
2020-09-21T00:00:00+00:00,1966531678.1189046,USDC,50913106.781762004
2020-09-21T00:00:00+00:00,111290574.49539334,Other,2778418.285081857
2020-09-21T00:00:00+00:00,1131554760.1708632,DAI,5847095.201346125
2020-09-21T00:00:00+00:00,162064181.6447923,BUSD,-611393.1700000006
2020-09-21T00:00:00+00:00,0.0,FRAX,0.0
2020-09-22T00:00:00+00:00,125232644.0535822,BUSD,8038876.380000001
2020-09-22T00:00:00+00:00,560190331.2085277,DAI,4041197.6919803466
2020-09-22T00:00:00+00:00,0.0,FRAX,0.0
2020-09-22T00:00:00+00:00,78350578.43747857,Other,2507912.512539817
2020-09-22T00:00:00+00:00,951634146.920784,USDC,3755265.341812001
2020-09-22T00:00:00+00:00,3091603581.760393,USDT,0.0
2020-09-23T00:00:00+00:00,1583415726.54702,USDC,43647641.457726
2020-09-23T00:00:00+00:00,3253658287.387157,USDT,0.0
2020-09-23T00:00:00+00:00,177140574.0436827,Other,-14858520.643094076
2020-09-23T00:00:00+00:00,358064288.1693861,BUSD,19854042.839999996
2020-09-23T00:00:00+00:00,1103361080.343365,DAI,13700593.464734558
2020-09-23T00:00:00+00:00,0.0,FRAX,0.0
2020-09-24T00:00:00+00:00,160480876.57936347,BUSD,-891223.6999999997
2020-09-24T00:00:00+00:00,735946245.892797,DAI,-8086728.55867111
2020-09-24T00:00:00+00:00,0.0,FRAX,0.0
2020-09-24T00:00:00+00:00,74098294.66413975,Other,-4396768.024033194
2020-09-24T00:00:00+00:00,1278988281.0129392,USDC,65768701.12738899
2020-09-24T00:00:00+00:00,3128870114.2629876,USDT,-0.1
2020-09-25T00:00:00+00:00,3468257859.4802933,USDT,0.0
2020-09-25T00:00:00+00:00,1026996980.9708216,USDC,3574698.688686001
2020-09-25T00:00:00+00:00,83234747.38203043,Other,-1618374.1071483165
2020-09-25T00:00:00+00:00,489585671.86075616,DAI,-538659.7632106564
2020-09-25T00:00:00+00:00,148709334.92569825,BUSD,21742168.190000005
2020-09-25T00:00:00+00:00,0.0,FRAX,0.0
2020-09-26T00:00:00+00:00,91171717.78481507,BUSD,10266103.98
2020-09-26T00:00:00+00:00,519648249.76657075,DAI,26238928.727244202
2020-09-26T00:00:00+00:00,0.0,FRAX,0.0
2020-09-26T00:00:00+00:00,46112441.1477942,Other,5489964.651439877
2020-09-26T00:00:00+00:00,1012227289.1539347,USDC,39979889.550762
2020-09-26T00:00:00+00:00,2052879119.7590306,USDT,0.0
2020-09-27T00:00:00+00:00,2354109626.2037907,USDT,0.0
2020-09-27T00:00:00+00:00,1017815166.7777108,USDC,48671230.646681
2020-09-27T00:00:00+00:00,54869726.80676553,Other,-8541055.896402162
2020-09-27T00:00:00+00:00,291810082.1187134,DAI,415880.31988801004
2020-09-27T00:00:00+00:00,94764384.26109914,BUSD,13120107.98
2020-09-27T00:00:00+00:00,0.0,FRAX,0.0
2020-09-28T00:00:00+00:00,225851936.5999734,BUSD,-12801536.160000002
2020-09-28T00:00:00+00:00,374969353.74366707,DAI,-8874020.869306324
2020-09-28T00:00:00+00:00,0.0,FRAX,0.0
2020-09-28T00:00:00+00:00,112833831.94775274,Other,-9750955.786020793
2020-09-28T00:00:00+00:00,1197145962.7541232,USDC,-55604302.24855002
2020-09-28T00:00:00+00:00,4456582908.268187,USDT,-10.12
2020-09-29T00:00:00+00:00,3050208858.035067,USDT,0.0
2020-09-29T00:00:00+00:00,927988480.6457659,USDC,-5409302.289197002
2020-09-29T00:00:00+00:00,81325738.05050373,Other,718521.7372507214
2020-09-29T00:00:00+00:00,0.0,FRAX,0.0
2020-09-29T00:00:00+00:00,218933370.84523895,BUSD,10185542.81
2020-09-29T00:00:00+00:00,858855999.4398718,DAI,-4697913.393149092
2020-09-30T00:00:00+00:00,337322704.83484876,BUSD,27072652.369999997
2020-09-30T00:00:00+00:00,372543030.8075531,DAI,-7337179.814512861
2020-09-30T00:00:00+00:00,0.0,FRAX,0.0
2020-09-30T00:00:00+00:00,68151849.36751576,Other,4545165.348669219
2020-09-30T00:00:00+00:00,988714511.7075632,USDC,-5161092.871003995
2020-09-30T00:00:00+00:00,2973729998.871346,USDT,0.0
2020-10-01T00:00:00+00:00,107908232.2498703,Other,-1020532.4040485383
2020-10-01T00:00:00+00:00,1263160739.742394,USDC,3004377.8685519933
2020-10-01T00:00:00+00:00,2757711544.501594,USDT,150000000.0
2020-10-01T00:00:00+00:00,0.0,FRAX,0.0
2020-10-01T00:00:00+00:00,149826347.73884743,BUSD,14756809.41
2020-10-01T00:00:00+00:00,836783539.9466361,DAI,-242953.59284237016
2020-10-02T00:00:00+00:00,193851122.2831534,BUSD,27737615.990000006
2020-10-02T00:00:00+00:00,568735181.8126065,DAI,2549501.294922375
2020-10-02T00:00:00+00:00,0.0,FRAX,0.0
2020-10-02T00:00:00+00:00,111195449.71304439,Other,-4052222.8036775263
2020-10-02T00:00:00+00:00,1329699984.3689172,USDC,58390392.062373996
2020-10-02T00:00:00+00:00,2139230216.3783932,USDT,-15490.024516
2020-10-03T00:00:00+00:00,85843448.70281677,BUSD,9788478.76
2020-10-03T00:00:00+00:00,206429873.27723598,DAI,-4733807.4072347535
2020-10-03T00:00:00+00:00,0.0,FRAX,0.0
2020-10-03T00:00:00+00:00,39950775.48368003,Other,-1276698.5648202228
2020-10-03T00:00:00+00:00,1000197695.2873429,USDC,42750986.954144
2020-10-03T00:00:00+00:00,1868599258.3893485,USDT,0.0
2020-10-04T00:00:00+00:00,1249171171.4678142,USDT,0.0
2020-10-04T00:00:00+00:00,552936083.9203436,USDC,7952012.660466
2020-10-04T00:00:00+00:00,35331065.418122,Other,2537705.5163059747
2020-10-04T00:00:00+00:00,241789555.1455948,DAI,-7461265.510611107
2020-10-04T00:00:00+00:00,67328200.29966213,BUSD,11959244.11
2020-10-04T00:00:00+00:00,0.0,FRAX,0.0
2020-10-05T00:00:00+00:00,172714589.26242033,BUSD,3066249.299999998
2020-10-05T00:00:00+00:00,255584376.14101967,DAI,285376.0323358047
2020-10-05T00:00:00+00:00,0.0,FRAX,0.0
2020-10-05T00:00:00+00:00,48805636.454684325,Other,-1771361.6617269574
2020-10-05T00:00:00+00:00,1028904138.1516801,USDC,19620216.529609
2020-10-05T00:00:00+00:00,3544546760.026469,USDT,0.0
2020-10-06T00:00:00+00:00,1028858984.410258,USDC,7638730.910760001
2020-10-06T00:00:00+00:00,2942659353.7051387,USDT,0.0
2020-10-06T00:00:00+00:00,62352209.53143365,Other,2128163.093403815
2020-10-06T00:00:00+00:00,152992770.5031266,BUSD,19698210.62
2020-10-06T00:00:00+00:00,450171188.3971064,DAI,-4634208.303548612
2020-10-06T00:00:00+00:00,0.0,FRAX,0.0
2020-10-07T00:00:00+00:00,181690041.05031195,BUSD,20472470.169999998
